@RELATION Edge_direction
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE class {207,0,154,164,118,172,184,190,203,108,127,152,13,61,155,192,173,37,109,58,125,7,63,186,112,157,168,123,89,174,88,153,117,166,195,94,90,133,151,130,113,150,64,161,126,87,11,17,10,121,171,85,19,177,159,66,65,60,140,95,197,187,12,158,1,92,129,59,180,208,26,175,178,194,181,3,25,62,170,8,185,110,179,160,165,93,107,199,114,169,128,135,14,162,16,134,124,18,206,163,81,132,111,205,188,91,198,5,139,102,84,131,204,9,119,193,202,247,338,346,209,213,353,334,337,254,292,289,336,349,232,294,325,351,347,230,355,216,320,301,282,283,348,297,272,343,212,357,352,385,386,287,332,276,354,340,341,237,211,234,333,242,278,273,335,339,217,330,248,344,256,215,345,329,280,231,350,239,324,285,315,233,286,298,383,293,243,379,295,241,387,288,210,240,259,364,279,214,384,296,291,342,281,300,299,246,274,235,328,356,250,275,380,277,382,321,449,551,498,587,391,553,550,670,585,409,588,545,552,415,482,634,408,405,513,514,671,481,451,584,567,497,484,527,414,548,453,549,445,599,635,448,563,456,389,561,586,480,559,488,582,555,494,577,493,547,442,544,454,420,439,562,598,452,455,546,492,560,583,388,447,390,658,444,443,403,450,393,486,490,496,483,446,392,489,491,542,394,495,458,487}
@DATA
14.7181,16.4138,13.3859,15.9412,14.2159,10.3801,4.2184,10.7266,9.689,12.9049,10.4187,9.1308,11.2991,6.3164,8.2795,3.3074,8.4383,5.3003,8.4712,6.4445,6.6466,9.5727,11.6705,8.0136,6.2159,7.0419,3.5192,1.5161,3.508,2.1849,2.4982,10.8215,3.7542,10.8418,6.3167,5.8784,2.9261,2.0978,-3.6569,-1.7977,0.826,-3.5227,-2.0031,1.9919,-1.3231,0.3133,8.3233,-7.0673,7.0876,-4.5251,-0.4383,151
14.5084,16.3722,13.6392,15.3739,13.3635,10.4691,5.1994,11.0743,9.3727,12.3932,10.0838,8.8113,10.879,6.3126,7.9069,3.7311,8.8495,5.7446,8.7471,7.1683,6.6636,9.2057,10.9345,7.6823,6.1342,7.1763,3.9988,2.3197,4.6404,3.0689,2.9139,9.228,3.5931,9.3008,6.5811,6.5588,2.5421,1.7288,-3.2522,-1.5481,1.0421,-3.1775,-1.6791,2.3207,-1.5715,-0.155,6.3141,-5.6349,5.7077,-2.7197,-0.0223,130
14.0014,12.0979,7.8782,13.5614,17.2992,15.0083,7.1274,13.0262,11.2433,10.5951,7.1888,5.3719,7.8352,5.2884,11.6771,5.5392,12.1301,4.3651,10.8628,7.903,10.2512,10.4346,9.4948,5.5394,3.7622,5.1707,3.0605,2.3343,4.8377,2.0804,2.1322,13.1387,2.8972,13.1221,5.9728,5.7714,0.1834,-0.9398,-3.9554,-1.7772,1.4085,-2.1102,-0.7262,2.5034,-2.7573,0.0518,11.0065,-10.2415,10.2249,-7.1493,-0.2014,113
17.2922,13.4083,7.0147,11.5559,14.4683,13.826,7.0051,15.4295,15.6558,13.3301,7.158,4.7454,6.0088,3.5226,8.3429,4.0907,11.928,3.0898,12.4007,9.7273,14.7998,13.5446,10.7219,5.0668,3.151,3.7819,1.8582,0.7368,2.2554,0.6742,0.873,14.6846,2.2457,14.4662,6.4675,4.6722,-1.2552,-2.8227,-5.6551,-1.9158,0.6309,-1.9237,-1.1214,1.5186,-1.5812,0.1988,13.8116,-12.4389,12.2205,-7.9987,-1.7953,0
13.6331,15.4409,12.9611,16.3486,15.0006,11.1402,4.9098,10.5656,8.5399,11.2256,9.371,8.6654,11.5035,6.6802,9.5928,4.1564,8.7519,5.8242,8.9687,6.7205,6.2488,8.3101,10.0393,7.4485,5.9088,7.4023,3.9045,2.2056,4.6416,2.9074,2.9851,10.084,3.6279,10.4711,6.9903,6.8248,2.0613,1.7292,-2.5908,-1.5397,1.4935,-3.4978,-1.6989,2.436,-1.7342,0.0777,7.0989,-6.4561,6.8432,-3.4808,-0.1655,89
12.3976,11.5238,8.0699,14.4782,18.7832,15.8173,6.9326,11.9975,8.9618,9.1012,7.1475,5.5802,8.2271,5.2589,12.6718,6.2091,12.0671,5.7704,10.6327,8.3723,7.8304,8.6458,8.4876,5.7973,3.898,5.7624,3.4341,2.7274,6.2053,3.1795,2.9836,11.6886,2.8608,12.7317,6.5318,7.2357,0.8154,-0.1582,-2.6903,-1.8993,1.8644,-2.3283,-0.7067,3.4779,-3.0258,-0.1959,8.705,-8.8278,9.8709,-6.1999,0.7039,150
12.4499,12.8414,9.9262,15.0468,17.2896,13.7899,6.9399,11.7162,8.6717,9.2505,7.9366,6.3856,9.3038,6.3866,11.5162,5.7051,9.8054,6.226,10.1049,8.7075,7.5459,8.8351,8.965,6.7187,4.7133,6.6427,4.1767,3.8059,6.9875,3.5087,2.9226,9.7098,2.3622,9.9127,6.0823,7.1109,1.2892,0.1299,-2.2463,-2.0054,1.9294,-2.466,-0.3708,3.1816,-3.4788,-0.5861,6.7872,-7.3476,7.5505,-3.8304,1.0286,64
13.1308,14.0313,11.2543,16.5991,17.1836,12.3623,4.947,10.4917,8.7153,10.3219,8.2845,7.3377,11.0796,6.8163,11.589,4.5767,8.9587,5.8098,9.4704,7.04,6.9032,8.5029,9.1822,6.3689,4.8098,6.4861,3.3122,2.0371,4.5211,2.2615,2.6212,12.0795,3.7327,12.8302,7.1367,7.2145,1.5997,0.6793,-2.8133,-1.5591,1.6763,-3.1739,-1.2751,2.484,-2.2596,0.3597,9.4583,-8.3468,9.0975,-5.6935,0.0778,61
12.1732,11.9812,9.3215,14.1136,17.0292,14.5832,8.5585,12.2396,8.918,8.9723,7.905,5.971,8.9114,6.78,11.6636,6.6634,10.3684,5.5455,9.8021,8.4994,7.8908,8.6856,8.2435,6.2045,4.2624,6.7534,4.8893,4.643,7.7749,3.9485,3.2632,9.8295,2.6509,9.5821,5.3698,6.0085,0.7948,-0.4421,-2.039,-1.9421,2.491,-1.8641,-0.2463,3.1319,-3.8264,-0.6853,6.5663,-7.1786,6.9312,-4.2123,0.6387,161
13.454,11.554,7.3995,13.8639,18.1184,15.5935,7.1631,12.8535,10.6016,9.7377,6.7461,5.11,7.8887,5.1889,12.444,5.7565,12.6176,4.7144,11.3256,7.8689,9.5218,9.559,8.5744,5.1911,3.4883,5.1139,2.9495,2.2305,4.8302,2.1377,2.3369,14.3139,2.9726,14.2056,6.2791,6.2955,0.0372,-0.9846,-3.3833,-1.7028,1.6256,-2.1644,-0.719,2.5997,-2.6925,0.1992,11.977,-11.3413,11.233,-7.9265,0.0164,126
17.288,12.6231,6.0685,10.5409,14.0354,14.6262,8.346,16.4718,15.093,11.6895,6.0784,3.8734,5.1458,3.3074,8.3648,4.6122,13.5414,4.1229,13.9906,10.1806,14.2649,11.8753,8.8651,4.1388,2.5036,3.3431,1.8913,1.4108,3.5199,1.3871,1.4882,15.4359,2.4021,15.1121,6.9589,5.4029,-2.3896,-3.0102,-4.7263,-1.6352,0.8395,-1.4518,-0.4805,2.1091,-2.1328,0.1011,13.9477,-13.0338,12.71,-8.1532,-1.556,0
17.9901,13.2601,6.3816,10.5452,13.5391,13.7206,8.005,16.5584,16.2608,12.8259,6.5175,4.0219,5.2105,3.2331,7.6427,4.1065,11.9749,3.6875,13.4776,11.041,15.5656,13.0688,9.5967,4.3027,2.478,3.2764,1.7722,1.176,3.0762,1.1161,1.2291,14.3108,2.3342,14.5269,7.0726,5.0977,-2.4968,-3.4721,-5.294,-1.8247,0.7984,-1.5042,-0.5962,1.9002,-1.9601,0.113,13.0817,-11.9766,12.1927,-7.4543,-1.9749,0
13.7652,14.9386,12.1748,15.5418,14.7857,11.5917,5.883,11.3193,8.9702,10.9726,8.958,7.7814,10.3531,6.6415,9.4375,4.456,9.2481,5.9466,9.4893,7.7459,7.1796,9.056,9.8044,7.0139,5.3129,6.7825,3.8457,2.9421,5.3752,3.1035,2.9501,9.6063,3.2782,9.6355,6.8732,7.241,1.8764,0.7484,-2.7905,-1.701,1.4696,-2.9368,-0.9036,2.4331,-2.2717,-0.1534,6.6562,-6.3281,6.3573,-2.7623,0.3678,87
17.538,13.4832,6.9152,11.4253,14.3774,13.7409,6.9699,15.5502,16.1638,13.7465,7.1808,4.5813,5.7367,3.334,8.1992,4.027,11.7903,2.9698,12.3476,9.9228,15.4935,14.2176,11.0233,4.8954,2.9297,3.5123,1.6826,0.6055,2.1189,0.5818,0.7724,14.462,2.1194,14.3114,6.4571,4.8171,-1.2759,-3.1943,-6.1279,-1.9657,0.5826,-1.8297,-1.0771,1.5134,-1.5371,0.1906,13.6896,-12.3426,12.192,-7.8543,-1.64,0
11.1507,12.279,10.0317,15.7078,18.371,13.9873,7.2835,11.1889,7.7436,8.2814,7.8818,6.1835,9.5525,7.2014,12.4932,6.1822,9.3989,6.4528,9.9084,8.7203,6.5903,8.0517,8.005,6.5965,4.3847,7.0924,4.7071,4.6058,8.0358,3.8648,3.1825,10.2351,2.6315,9.8402,5.5963,6.5804,1.4614,-0.0467,-1.4085,-2.2118,2.7077,-2.3853,-0.1013,3.43,-4.171,-0.6823,7.0526,-7.6036,7.2087,-4.2439,0.9841,11
15.2559,17.1924,13.9996,16.4651,14.3145,9.64,3.043,10.0896,10.7397,15.0861,11.9178,10.347,12.4954,6.7032,8.32,2.8737,6.4068,3.4725,6.3857,5.2521,7.3679,11.4073,14.3219,9.3992,7.1682,7.7538,3.6054,0.8299,2.0506,1.1187,1.6557,10.314,3.7022,10.2993,4.844,4.1618,4.0394,2.9146,-4.9227,-2.231,0.5856,-4.1484,-2.7755,1.2207,-0.9319,0.537,8.6583,-6.6118,6.5971,-5.4553,-0.6822,153
11.4946,11.0474,8.0739,14.9631,19.5506,16.21,7.1126,11.5477,8.0656,8.3154,7.0441,5.6357,8.5678,5.7282,13.4326,6.7679,11.8411,5.9427,10.3547,8.3043,7.1979,8.0856,8.0192,5.9607,4.0709,6.3261,3.9821,3.3736,7.0651,3.5941,3.2064,11.3978,2.5487,12.2566,5.935,6.9801,0.8877,-0.0664,-2.0585,-1.8898,2.2552,-2.344,-0.6085,3.6915,-3.471,-0.3877,8.1914,-8.8491,9.7079,-6.3216,1.0451,150
12.5273,14.4049,12.2048,18.5201,18.093,11.7299,3.4829,9.0371,7.6747,10.1436,8.6738,8.6964,13.8157,8.0754,13.5325,4.6949,7.0196,4.7374,7.7926,5.1434,5.9721,7.6792,9.1183,7.0026,5.4934,8.0822,3.6307,1.5421,3.1716,1.4725,2.1999,12.4646,4.7626,13.9258,7.1001,6.3823,1.7071,1.4391,-2.1157,-1.5092,2.5888,-4.4515,-2.0886,1.6295,-1.6991,0.7274,10.2647,-7.702,9.1632,-6.8257,-0.7178,17
12.0108,11.8367,8.8845,15.7892,19.3787,15.0224,6.1117,10.966,8.5833,9.2131,7.3428,6.3012,9.5329,6.1869,13.2902,5.6707,10.9655,5.4612,9.9445,7.5076,7.411,8.4079,8.6213,6.1964,4.6706,6.4606,3.8482,2.8584,5.5862,2.7528,2.6094,11.7473,2.7425,12.6812,6.3673,7.0388,0.9969,0.2134,-2.4249,-1.5258,1.79,-2.6124,-0.9898,2.7278,-2.8334,-0.1434,9.1379,-9.0048,9.9387,-6.3139,0.6715,94
16.6555,15.3909,10.4345,13.6264,14.1269,11.3408,5.4341,12.9908,13.0274,13.6831,9.0497,6.777,8.5607,5.1195,8.3228,3.6756,9.0767,4.5234,9.5442,8.64,10.5865,11.9045,11.2915,6.3353,4.3924,5.1164,2.575,1.4773,3.5248,1.7134,1.9773,11.8361,3.1115,11.7889,6.1734,6.1958,1.318,-0.613,-4.9562,-1.9429,0.724,-2.5414,-1.0977,2.0475,-1.8114,0.2639,9.8588,-8.7246,8.6774,-5.6155,0.0224,133
13.7057,13.5743,10.0634,15.5165,17.3637,13.3373,5.2006,11.2385,10.1455,11.4942,8.5594,7.1418,10.1444,6.0911,11.5536,4.5785,9.8756,4.4874,9.1779,6.7507,8.4708,10.1076,10.6248,6.854,5.0522,6.3474,3.2744,1.722,3.766,1.8811,2.158,12.1181,3.2456,12.1785,6.2861,5.9132,1.6368,0.5172,-3.7708,-1.8018,1.2952,-3.073,-1.5524,2.044,-1.8849,0.2769,9.9601,-8.8725,8.9329,-5.8924,-0.3729,10
11.4634,10.99,7.9625,15.0489,19.6217,16.2984,7.0404,11.5747,7.9576,8.1922,6.9658,5.5989,8.633,5.6587,13.4929,6.6435,12.1131,6.0026,10.5456,8.196,7.0925,8.009,8.0218,5.8913,3.9837,6.273,3.864,3.2489,6.9039,3.4801,3.1297,11.8537,2.579,12.5412,6.0403,7.0878,0.9165,0.0128,-2.1305,-1.9076,2.2893,-2.409,-0.6151,3.655,-3.4238,-0.3504,8.724,-9.2747,9.9622,-6.5009,1.0475,150
14.1066,14.9448,11.8975,15.2934,14.9641,11.7107,5.6717,11.4112,9.5079,11.3727,8.9675,7.6856,10.231,6.2351,9.5952,4.4418,9.2516,5.703,9.4887,7.5199,7.5255,9.2559,10.1149,6.9265,5.2078,6.5736,3.5176,2.3435,5.0565,2.8647,2.8503,10.0519,3.4313,10.5663,6.8328,6.881,1.7304,0.859,-3.1884,-1.7187,1.3658,-3.056,-1.1741,2.713,-2.1918,-0.0144,7.2016,-6.6206,7.135,-3.7335,0.0482,123
13.7238,12.046,7.8303,13.8456,17.8271,15.2932,6.7366,12.6974,10.7969,10.4892,7.2134,5.3902,7.7804,4.9887,11.9054,5.348,12.6124,4.7371,10.9408,7.7975,9.5473,10.1397,9.4247,5.5408,3.6893,5.0053,2.812,2.1131,4.8495,2.1804,2.233,13.473,2.8787,13.5949,6.2279,6.2904,0.5924,-0.715,-3.8839,-1.8515,1.316,-2.1933,-0.6989,2.7364,-2.6691,0.0526,11.24,-10.5943,10.7162,-7.367,0.0625,113
12.4739,13.893,11.7413,16.3253,16.2554,12.2619,6.2898,10.7593,7.9806,9.4793,8.4334,7.6447,10.9121,7.2856,11.0452,5.4531,8.7404,6.0242,9.2217,7.7797,6.7348,8.1528,8.8829,6.9681,5.494,7.4143,4.5011,3.8342,6.4313,3.3816,3.0361,9.0138,2.8782,9.1801,6.5946,7.5018,1.418,0.7301,-1.9148,-1.4741,1.9203,-2.9132,-0.6669,2.5971,-3.0497,-0.3455,5.9777,-6.1356,6.3019,-2.5855,0.9072,152
17.0955,12.4328,5.9485,10.5852,14.2024,14.7934,8.4635,16.4787,15.0779,11.5634,5.9691,3.7604,5.1181,3.3655,8.4962,4.6958,13.6091,3.9909,14.1492,10.2044,14.4651,11.8938,8.7569,4.0534,2.4371,3.3449,1.9322,1.4223,3.517,1.3245,1.4353,15.6484,2.3231,15.4395,6.918,5.0886,-2.5713,-3.1369,-4.7035,-1.6163,0.9078,-1.4127,-0.5099,2.0947,-2.1925,0.1108,14.2131,-13.3253,13.1164,-8.5215,-1.8294,0
12.7403,13.9022,11.2821,17.5112,17.825,12.3233,4.4244,9.9914,8.3036,10.1907,8.3797,7.823,12.3046,7.6766,13.1763,4.9547,7.855,4.8237,8.3101,6.2021,7.2043,8.7565,9.3017,6.8505,4.8279,7.6059,3.5007,2.0659,4.2439,1.8082,2.1763,11.9451,4.0709,12.8465,6.4169,6.3789,1.5522,0.5452,-2.4512,-2.0226,2.778,-4.1052,-1.4348,2.178,-2.4357,0.3681,9.7688,-7.8742,8.7756,-6.4296,-0.038,203
11.3103,12.5688,10.5023,15.7076,17.5735,13.5356,7.6227,11.1792,7.8603,8.5173,8.1635,6.6208,9.7986,7.5912,11.95,6.1794,9.0852,6.2222,9.452,8.5596,6.76,8.2497,8.3557,6.9937,4.9209,7.4671,5.1552,4.991,7.9463,3.8996,3.2068,9.248,2.4515,8.6791,5.3329,6.3425,1.4897,0.106,-1.362,-2.0728,2.5462,-2.3119,-0.1642,2.9553,-4.0467,-0.6928,6.0412,-6.7965,6.2276,-3.3462,1.0096,11
12.4581,11.759,8.3145,15.5122,19.6118,15.3506,5.7325,11.2611,9.1791,9.6127,7.2119,6.0626,9.3252,5.6935,13.6585,5.362,11.7518,4.9227,10.1928,7.0272,7.7177,8.6927,8.8514,5.8615,4.2848,5.8952,3.1725,1.9282,4.4502,2.0339,2.3331,14.041,3.1932,14.4321,6.5993,6.5133,0.975,0.1587,-2.9899,-1.5767,1.6104,-2.7227,-1.2443,2.522,-2.4163,0.2992,11.7079,-10.8478,11.2389,-7.8328,-0.086,121
12.0085,13.4774,11.2175,16.7443,17.5482,12.779,5.7303,10.4948,7.574,9.0088,7.9879,7.028,10.7584,7.1938,11.9947,5.2535,9.1092,6.4512,9.7757,7.8647,6.2088,7.8482,8.4322,6.384,4.7082,6.7251,3.8294,3.2937,6.2501,3.181,3.0891,10.5593,3.5344,11.0579,7.1291,7.7696,1.6394,0.584,-2.0482,-1.6758,2.0169,-2.8957,-0.5357,2.9564,-3.0691,-0.0919,7.4702,-7.0249,7.5235,-3.9288,0.6405,174
12.318,12.984,10.4126,15.572,17.1678,13.3344,6.9081,11.303,8.4572,9.2395,8.0463,6.7768,9.8413,7.012,11.7087,5.7832,9.42,5.8617,9.5879,8.2656,7.1008,8.5472,8.8066,6.7312,5.0064,6.9057,4.43,4.0047,6.8705,3.2408,2.8859,9.9201,2.8376,9.9102,6.0033,6.7991,1.4464,0.2594,-2.0754,-1.7248,1.8993,-2.4757,-0.4253,2.8658,-3.6297,-0.3549,7.0342,-7.0825,7.0726,-3.9069,0.7958,171
14.6632,12.9629,8.5675,12.9958,15.8287,14.1144,7.4438,13.4237,11.1902,10.7926,7.5518,5.4366,7.4843,5.0548,10.2686,5.2483,11.3415,5.4924,11.2085,8.9303,9.7673,10.3062,9.3425,5.6247,3.6449,5.0158,3.0298,2.6692,5.8074,2.6381,2.4909,11.632,2.8308,12.2913,6.259,6.6503,0.5389,-0.9637,-3.7178,-1.9798,1.3709,-1.986,-0.3606,3.1382,-3.1693,-0.1472,9.1411,-8.8012,9.4605,-6.0323,0.3913,85
14.4409,15.9517,12.8181,16.7022,15.3242,10.5148,3.7834,10.4648,9.6844,12.6351,9.9745,8.7239,11.7484,6.9182,9.5252,3.4321,7.5122,5.0696,8.1219,6.6544,7.3141,10.0757,11.3513,7.7191,5.7032,7.1894,3.5178,1.7246,3.3694,1.8963,2.3527,11.1282,3.6726,10.908,5.961,6.1167,2.7616,1.2756,-3.6322,-2.0159,1.4862,-3.6716,-1.7932,1.6448,-1.4731,0.4564,8.7755,-7.4556,7.2354,-4.947,0.1557,19
16.9466,13.1632,6.9066,11.5175,14.6329,14.323,7.1451,15.3651,15.06,13.021,7.1007,4.6403,5.7907,3.4197,8.517,4.2725,13.009,3.3249,12.758,9.0862,14.0207,13.2855,10.7012,4.9491,3.0244,3.5856,1.7827,0.6814,2.3597,0.7049,0.9959,15.6722,2.2315,15.1596,6.2547,4.5909,-0.7352,-2.5843,-5.7521,-1.9247,0.5612,-1.8029,-1.1013,1.6783,-1.6548,0.291,14.6763,-13.4407,12.9281,-8.9049,-1.6638,0
13.7251,14.944,12.0554,17.0718,16.9303,11.41,3.8369,10.0265,9.4952,11.9722,9.4518,8.4175,12.4458,7.1965,11.4147,3.9674,7.2731,4.4804,7.9043,5.981,7.2865,9.6996,11.0351,7.4511,5.716,7.4345,3.4073,1.3072,2.9602,1.4082,1.9872,11.6133,3.9176,12.2898,6.3512,6.1351,2.4131,1.3355,-3.584,-1.7351,1.7185,-4.0272,-2.1001,1.653,-1.552,0.579,9.6261,-7.6957,8.3722,-5.9386,-0.2161,177
12.4308,11.1871,7.5568,13.7358,18.1883,16.4759,7.7603,12.665,8.9326,8.7929,7.0261,5.1939,7.853,5.14,12.2233,6.6481,13.1639,5.6602,11.1017,8.2643,7.7827,8.46,8.0914,5.5972,3.658,5.6084,3.3333,2.8195,6.1551,3.1201,3.1375,13.1935,3.1685,13.0891,6.1121,6.6738,0.6773,-0.3686,-2.4942,-1.9392,1.9504,-2.2751,-0.5138,3.3356,-3.035,0.0174,10.056,-10.025,9.9206,-6.977,0.5617,159
17.0216,12.3254,5.8588,10.5117,14.2438,14.9951,8.536,16.5076,14.8584,11.3875,5.894,3.6902,5.036,3.3034,8.652,4.8444,13.9917,4.0837,14.2354,10.0234,14.1985,11.719,8.6965,3.9755,2.3477,3.263,1.8986,1.4491,3.7288,1.4129,1.5146,15.8769,2.4572,15.4519,6.7546,5.2552,-2.4795,-3.0225,-4.721,-1.6278,0.9153,-1.3644,-0.4495,2.2797,-2.3159,0.1017,14.3623,-13.4197,12.9947,-8.6973,-1.4994,0
14.5791,16.4415,13.534,16.016,14.2429,10.3763,4.2431,10.5671,9.5815,12.9825,10.4532,9.068,11.1863,6.4109,8.5753,3.5514,8.2165,5.2319,8.2324,6.5102,6.8824,9.8195,11.7881,7.9429,6.0562,6.9634,3.4827,1.7526,4.0424,2.4855,2.611,10.0098,3.625,10.2005,6.2837,6.0543,2.9371,1.9686,-3.8452,-1.8867,0.9072,-3.4807,-1.7301,2.2898,-1.5569,0.1255,7.3988,-6.3848,6.5755,-3.9168,-0.2294,153
11.9015,11.3805,8.2057,14.9446,19.2727,15.8728,6.8061,11.6162,8.4187,8.75,7.1184,5.7082,8.5982,5.5181,13.1758,6.3101,11.9146,5.8642,10.4708,8.1529,7.3642,8.3087,8.3137,5.8816,4.0182,6.0889,3.6154,2.9688,6.5359,3.2945,3.0102,11.8112,2.7194,12.5938,6.3092,7.1664,0.9445,0.005,-2.4321,-1.8634,2.0707,-2.4735,-0.6466,3.5671,-3.2414,-0.2843,8.801,-9.0918,9.8744,-6.2846,0.8572,150
13.1213,14.5075,11.9816,16.4403,16.0595,11.8633,5.3345,10.6922,8.4065,10.383,8.7077,7.8761,11.0921,7.0424,10.6448,4.6855,8.804,5.8702,9.1773,7.3106,6.6818,8.4812,9.3959,6.9057,5.3203,7.1737,3.9279,2.831,5.2946,2.9265,2.9304,10.273,3.3619,10.5294,6.7996,7.167,1.7994,0.9147,-2.4902,-1.5854,1.8534,-3.2458,-1.0969,2.4636,-2.3681,0.0039,7.3426,-6.9111,7.1675,-3.7298,0.3674,66
13.571,15.3273,12.8256,16.7719,15.6429,11.1072,4.5515,10.2026,8.7195,11.3577,9.4147,8.6239,11.7234,6.9764,10.1588,4.2092,8.1652,5.5018,8.4929,6.6566,6.544,8.6762,10.1279,7.3844,5.8356,7.2393,3.7345,2.1236,4.3065,2.6048,2.8077,10.2581,3.6755,10.7956,7.0715,6.8147,2.1322,1.4517,-2.7435,-1.5488,1.4037,-3.5048,-1.6109,2.1829,-1.7017,0.2029,7.4504,-6.5826,7.1201,-3.7241,-0.2568,154
12.797,12.7787,9.5879,14.7538,17.1453,13.8185,7.0463,12.0724,8.9749,9.2523,7.6703,6.125,9.0803,6.1733,11.4985,5.6334,9.9801,6.2699,10.4691,8.873,7.7689,8.8314,8.8073,6.3872,4.4027,6.2828,3.8981,3.625,6.9391,3.3992,2.8862,10.1714,2.5698,10.4927,6.3023,7.236,1.0625,-0.0241,-2.4201,-1.9845,1.8801,-2.3847,-0.2731,3.3141,-3.5399,-0.513,7.2852,-7.6016,7.9229,-4.1904,0.9337,64
13.6782,12.2789,8.3553,13.0286,16.6095,14.7809,8.1463,13.1223,10.3477,9.8719,7.6076,5.3863,7.7136,5.2696,11.0047,6.471,10.6063,5.7823,10.4146,9.5244,9.5835,9.7304,8.8987,5.9169,3.6948,5.5672,3.7225,3.4537,6.6918,3.6356,3.2157,9.1972,2.6928,10.4718,6.3956,7.1319,0.1469,-0.8317,-2.9818,-2.2221,1.8724,-1.8447,-0.2688,3.2381,-3.0562,-0.4199,5.9815,-6.5044,7.779,-4.0762,0.7363,65
12.2074,13.3472,10.9592,16.9766,18.2105,13.0272,5.1368,10.1351,8.0485,9.6345,8.1349,7.4524,11.3594,7.1402,12.506,5.0314,8.9108,5.6321,9.126,7.0238,6.4921,8.0839,9.0039,6.7543,5.3431,7.1565,4.0121,2.727,5.0649,2.6852,2.6632,10.8921,3.1703,11.7615,6.901,7.2888,1.5918,0.92,-2.2496,-1.4112,1.8134,-3.1444,-1.2851,2.3379,-2.3797,-0.022,8.2289,-7.7218,8.5912,-4.8605,0.3878,125
17.3055,12.4272,5.6938,10.4773,14.8526,15.998,7.6723,15.5733,14.6396,11.7963,5.9613,3.622,4.7438,2.8297,8.9655,5.3387,16.1012,4.4677,11.93,9.6043,13.7571,12.0563,8.5974,3.8881,2.2108,3.058,1.7154,1.3478,3.4941,1.6445,1.9221,16.4265,2.7668,13.4941,6.1172,7.5037,-1.7008,-3.4589,-4.7093,-1.6773,0.8472,-1.3426,-0.3676,2.1463,-1.8496,0.2776,14.5044,-13.6597,10.7273,-7.3769,1.3865,155
14.6038,16.6339,13.8865,15.5045,13.3292,10.2721,4.8348,10.9352,9.3929,12.6612,10.2984,8.9943,11.0493,6.2343,7.7416,3.4815,8.7785,5.7377,8.6519,6.9785,6.5147,9.2866,11.2026,7.8462,6.2699,7.2137,3.915,2.1105,4.4179,2.9311,2.8078,9.4188,3.5956,9.4648,6.5721,6.4326,2.7719,1.916,-3.3564,-1.5763,0.9438,-3.2987,-1.8045,2.3074,-1.4868,-0.1233,6.611,-5.8232,5.8692,-2.8927,-0.1395,130
13.5371,13.8487,10.672,15.1432,16.1938,12.8626,6.0988,11.6438,9.222,10.4269,8.337,6.864,9.625,6.1316,10.5762,4.9194,9.8986,5.997,10.0553,7.9471,7.4876,9.0394,9.5053,6.3908,4.5946,6.0955,3.4169,2.6032,5.5948,2.9285,2.9058,10.9347,3.2602,11.3431,6.8194,7.0802,1.5518,0.4659,-3.1145,-1.7962,1.5009,-2.6786,-0.8137,2.9916,-2.6663,-0.0227,8.0289,-7.6745,8.0829,-4.5237,0.2608,60
