@relation Gabor_Edge_LDA

@attribute a0 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}

@data
-11.887143,-10.521081,5.996711,-3.459924,0.066354,9.173684,0.33099,0.70019,0.011114,-0.305191,-1.559286,1.35876,-1.120452,-0.306497,-2.387878,-0.637605,-1.951293,0.376987,1.745998,-1.691962,-0.164555,-1.600631,-0.153036,-1.311526,-0.697278,-1.390093,-1.843652,0.304149,0.62247,1.038388,-0.062308,-0.167038,0.129186,0.918334,0.664889,0.103416,-2.513782,-0.113024,-0.495163,0.419805,-0.788886,1.217587,0.00917,0.556209,-0.997511,0.885343,-1.764858,-0.545746,-1.463973,1.866664,3.204629,-0.378629,0
-11.759545,-10.139408,5.815216,-3.645135,-0.044344,8.236355,0.383923,0.866537,-0.043731,-0.184182,-2.255796,0.741533,-0.681287,-1.077144,-2.759354,-0.24686,-2.119517,0.111366,1.711822,-2.539773,-1.194903,-1.202727,0.72768,-1.947452,0.007855,-1.758983,-2.424996,0.382958,1.697672,1.134574,0.872519,0.163255,-1.169022,0.005558,0.13281,0.241469,-1.096151,0.504515,-0.648822,0.444618,-0.090181,-0.138128,0.382245,0.776393,-1.220567,-0.190832,-0.436448,0.020914,-1.849186,0.323866,2.612075,0.47129,0
8.489616,4.228468,6.398669,-0.606233,-10.912799,1.880864,4.406999,1.479997,2.016214,3.9541,0.803663,-5.249798,-6.421887,-2.042955,0.090104,-0.509369,0.279637,-0.128928,-5.52496,0.325001,7.025775,4.126496,2.351429,-1.164014,1.940798,-1.500088,-2.832015,-0.907948,1.02113,2.252138,-1.058264,0.045527,0.662225,2.798291,0.914172,1.019165,0.991353,3.074448,0.305302,0.764052,0.916801,3.410232,-1.108246,-4.348492,1.191796,-2.347838,-1.541808,0.375829,-0.258634,0.883648,0.056028,0.901962,17
-12.991331,-10.011834,6.213888,-4.258327,0.170931,9.454901,0.324261,2.01596,1.368715,-0.328693,-1.846016,0.031765,0.062552,-0.645186,-2.619327,0.049208,-1.675898,0.23779,1.818278,0.349672,-0.544134,0.546859,-0.002747,-1.586222,-0.429016,-1.264995,-0.63184,1.730366,0.468368,1.188008,-0.38549,-0.267432,-0.958253,-1.268022,-0.326484,0.25574,0.819223,1.291191,-0.059374,1.589734,-0.950551,-1.508233,0.003037,-2.263015,0.474987,-0.643581,0.154354,0.260765,-1.596461,0.529415,3.533224,-1.056051,0
1.540482,0.209211,2.317525,-3.785829,-3.186301,-0.329147,1.760421,-1.26858,0.920877,-5.07847,2.768176,-2.166293,0.613599,1.840718,-0.73291,-1.357456,4.320047,-0.529905,-3.159856,-1.059293,0.99707,1.492337,-2.238172,2.082744,1.740322,1.160234,-0.024238,-2.564272,-0.36964,1.712264,0.625577,2.818934,-2.600443,0.073788,-1.18307,2.47948,1.382117,-0.326551,0.582638,-0.423316,-2.964539,-0.735354,-0.219554,1.68966,0.246743,1.681975,0.539343,0.212417,-0.456284,0.3476,-0.449478,-1.807237,16
-12.237838,-10.364202,6.835179,-4.030476,0.225608,9.242433,0.108638,0.541982,1.914883,-0.737133,-0.869567,0.896606,-0.244252,-0.21426,-2.168363,-0.630011,-1.532546,0.663751,2.41963,-1.056309,-0.922131,1.173174,-0.026583,-2.09702,0.319605,-1.527651,-1.215403,-0.594231,0.403603,-0.472631,1.000896,-0.735132,0.308048,1.314366,-1.623099,1.365822,-1.308833,-0.195723,0.293207,0.824848,-1.230958,-1.502607,-0.515838,-0.330366,-0.526296,-0.528818,1.026411,-0.204025,-1.483726,-0.990386,2.09503,-0.391862,0
-12.02672,-9.655915,7.398883,-3.491163,1.743731,10.76279,0.30935,1.860276,0.867344,-0.671659,-0.852469,1.261534,-0.553724,-0.466171,-3.141758,-0.67629,-0.659539,0.098408,3.374792,1.058117,-1.540407,2.196545,-0.774514,-1.340953,1.823864,-1.242524,-1.562507,0.553543,0.038096,-0.17157,0.057753,-0.005504,-0.556863,-0.064108,-1.351671,1.092682,0.236354,0.559458,0.5786,0.35659,-0.988332,-0.431605,-0.387615,-0.52168,-1.094191,-0.570331,1.437097,0.416919,-2.550016,0.658147,1.339727,-1.239291,0
3.196657,0.794821,3.771631,-1.673295,-3.977102,-0.041616,1.352602,-2.029036,0.2281,-4.97479,3.42763,-1.266737,1.706349,1.37314,-0.522918,-0.268871,3.591375,1.263897,-2.338601,-1.123219,0.553877,0.819687,-1.878518,1.372903,2.397681,1.480444,-0.389103,-2.725181,0.890288,1.443038,0.995257,3.043382,-2.147636,-1.121641,-0.625228,1.514004,1.002631,0.209863,0.167941,0.008861,-1.682203,-0.092504,-0.44617,1.204663,0.033243,1.896818,0.791869,0.894819,0.766521,0.467247,-0.199998,-0.112732,16
-11.885582,-9.618007,5.73576,-3.525228,0.322996,10.890462,0.576574,1.574314,1.785073,-0.327988,-2.433563,0.191234,-0.950004,0.024487,-2.875274,-0.404717,-1.116891,0.066291,1.748079,-0.361396,-1.26726,-0.264188,0.589838,-1.162077,-0.78549,-2.294697,-1.569324,1.198401,0.794151,0.344984,-0.066225,0.052622,-0.49892,0.048503,0.922476,0.702095,-0.916584,1.730869,-0.022129,1.854603,-0.5971,-1.025817,0.375831,-0.484114,-1.039507,-0.889674,0.47763,0.042722,-1.194371,0.793206,2.991957,-0.408127,0
5.453664,8.164562,4.083189,-2.656415,-11.632639,-0.555104,0.454235,-1.006267,2.081374,2.379185,-1.211582,3.350178,-5.445321,-2.613261,-2.209705,-0.454664,-1.260835,-3.676056,1.636467,1.029947,2.692269,-0.258024,2.381888,-2.290016,1.635052,0.703352,2.397832,0.921288,-0.143692,-0.669755,3.281298,-1.234557,-1.417964,1.614712,-0.806388,0.71921,-0.045428,-1.952578,1.940746,1.855688,2.520812,3.570988,3.382175,-1.066308,0.481725,-0.582948,-0.229859,3.453057,-1.420814,-0.87413,0.097561,0.633542,18
-13.064958,-12.049978,7.070945,-3.114809,-0.582099,7.307904,-0.692085,0.105227,1.692202,-0.239412,-0.361385,-0.30535,-0.715177,-1.652342,-3.696918,-3.385221,-1.744392,2.147789,3.02746,0.327066,-0.73832,3.208132,0.537502,-0.573024,1.409218,-2.210757,-0.407124,-0.475889,-0.262275,-1.289388,2.920658,0.265815,0.038257,0.130161,-0.106137,0.558684,-0.666299,0.260687,1.840827,0.417111,-0.277862,-0.553792,-0.580534,-0.939174,-2.36494,1.312858,1.123951,-0.990186,0.201974,-0.045253,1.596352,-0.518487,0
5.204736,7.799414,3.199981,-3.165008,-10.397339,-1.058867,0.165395,0.094675,0.5636,1.220806,0.579201,4.943338,-4.463551,-2.811805,-1.977408,-1.581997,0.840369,-4.596726,3.003797,0.591144,1.853239,-0.020183,0.986489,-1.90897,1.357655,3.3419,2.319364,1.010522,0.276446,-1.641055,3.69724,-1.20352,-0.799846,2.923494,-1.825161,0.936304,-0.092737,-2.148373,2.489559,1.207511,3.966085,3.02262,3.250476,-1.356993,1.4124,-0.625599,-0.317299,3.137477,-0.381387,-0.166494,1.216988,0.646318,18
-11.522294,-9.937718,6.109752,-1.454058,-0.815568,10.961274,0.028133,1.305147,1.603221,0.024186,-1.424278,2.222895,-0.396679,0.851036,-1.712776,0.725392,-1.006604,-0.17681,1.011845,-1.655461,0.313502,0.385203,-0.785749,0.685104,-1.172706,-2.166748,-0.419994,0.805306,1.253426,1.764112,0.638201,1.691737,-1.317669,-1.38474,-1.987645,1.098662,-0.046312,0.763726,-1.351198,-0.28675,0.254514,-0.870327,1.091196,0.95163,-1.734901,1.511939,0.431509,-1.049816,-1.452541,1.644673,2.754893,-0.295003,0
8.846312,-1.354321,1.783086,-1.222189,-5.039225,-0.980728,-0.104699,-1.631382,-7.111517,0.567606,-3.816161,-0.50241,2.10475,-0.612577,-5.048977,1.437633,2.769135,-1.399301,1.028435,3.149327,-2.654132,-3.146302,0.29843,-3.519992,0.732138,3.884184,-0.996859,-1.141207,0.751115,-0.855437,2.831851,2.690534,2.05992,1.380763,-2.005928,-0.390474,2.422479,2.112653,0.962412,-1.234888,-2.641173,0.155778,3.131865,1.187589,2.042129,-0.308754,1.005332,0.367199,2.114774,1.616232,1.974217,0.946814,19
-12.089416,-11.329608,6.17957,-2.717092,-0.313675,9.401204,0.438337,0.554782,0.48701,0.923217,-2.140623,0.074663,-0.551335,-1.95344,-3.467598,-2.162367,-0.712346,-0.486908,1.935473,-1.152404,-1.269291,-0.155311,0.859573,-0.559821,-0.990762,-1.498247,-2.235191,0.143278,1.10931,-0.771703,1.619682,1.310491,0.530231,-0.632918,-0.846115,-0.524212,-0.748253,0.29324,0.231141,-0.845851,0.292421,-0.1364,-0.812799,1.139525,-0.271066,0.400403,-0.586141,1.323071,-1.228824,0.723552,3.468,0.501337,0
10.917689,-3.373459,-0.592145,-2.710668,-6.273892,0.521708,2.069942,-1.402314,-6.141949,0.580422,-3.861788,-2.172136,1.52015,0.57023,-2.802639,0.768503,0.278639,0.649874,1.007488,5.020508,-1.340249,3.475022,2.432815,-0.697151,-1.226389,3.101,0.55003,-1.58263,4.269804,-0.535431,-0.978924,-1.637006,4.914248,-0.590449,2.643164,-0.15967,0.659482,0.663569,-2.726102,-1.013475,-1.531884,3.896297,1.403094,-0.253674,1.034592,0.809629,-0.254171,0.920525,1.296837,-0.124728,2.719384,0.422248,19
-10.582,-10.260649,5.853081,-2.211588,1.038453,11.122416,0.417858,0.791254,1.561963,-0.64532,-1.754179,1.130021,0.065182,1.034737,-2.784902,0.015372,-0.573721,0.912113,0.103732,-0.593495,1.0663,0.228048,-1.114509,-0.918534,-0.517824,-1.374953,-2.396521,1.15568,0.182636,0.769618,-0.520472,1.018964,-1.839895,0.30377,-2.331296,2.218446,-1.289316,1.71136,1.127847,0.033715,1.582063,-0.774288,0.659573,1.344859,-1.722888,-0.809593,-0.099802,0.052011,0.478083,-0.662316,2.831072,-0.318517,0
10.121287,-3.279989,0.745807,-1.010918,-4.555912,-0.131606,1.108948,-0.962771,-5.612155,-0.319458,-4.582851,-1.661213,0.814719,-0.34083,-3.179255,1.377511,1.387652,0.05408,-0.388112,3.462807,-2.00042,1.274629,2.587555,-1.852138,0.936733,0.295803,-0.540006,-1.697137,1.302003,-0.23615,0.702683,0.737019,3.784443,-0.774458,0.68855,-0.240836,2.00734,0.850674,-0.08393,-0.316314,-0.115452,1.558817,0.649629,0.144799,0.91618,-0.428772,-0.386795,-0.995654,0.011491,1.042434,1.680634,0.527271,19
-10.915643,-10.461522,6.694774,-3.057857,0.722665,10.70785,0.93386,2.106339,1.486386,-0.395733,-1.660818,0.704152,-0.953029,-0.284497,-3.92579,1.122859,-0.217666,0.421766,0.334125,0.699838,-1.254239,0.778481,-0.434037,-1.321716,0.280222,-0.686545,-0.788221,0.783544,0.799539,1.695116,0.614998,0.829325,-1.818214,-0.605135,-0.616779,1.918617,-0.335526,-0.327158,0.793959,-0.337073,0.575464,-0.132179,-1.205274,0.676134,-1.485838,0.550689,0.54896,-0.39251,-0.627579,1.212735,1.150317,-2.190557,0
-11.703269,-11.411801,6.390455,-3.215222,0.25677,11.076661,0.591443,0.431671,1.894966,-0.244231,-1.011072,1.192709,-1.598079,-0.162219,-3.534183,0.2037,-1.174328,-0.006055,1.418895,-1.037636,0.301119,0.834385,-1.611083,-1.34542,-0.966916,-2.184575,-2.16372,0.660841,-0.082586,1.560959,-0.382816,2.255064,-0.841013,1.139499,-1.048481,2.221194,-1.770531,0.777048,0.623493,-0.313838,-0.114342,1.24787,-0.478183,1.415644,-1.36008,-0.34691,-0.881792,0.186351,-1.952554,-0.653489,1.345198,-1.344242,0
-6.759379,-4.827707,3.995771,0.393131,1.848985,2.884766,-0.283546,-1.117304,2.983044,-0.228593,0.696816,0.141263,2.563463,-0.385127,0.496178,-0.947666,1.610081,-1.685401,-2.974194,0.32294,0.071252,-2.657923,1.911407,3.3098,1.6308,1.300308,-0.574007,1.298101,-1.691707,-1.461783,-1.496482,0.137873,1.027118,-0.291251,2.399081,-2.607884,-0.425565,0.04852,-1.824674,-0.904365,1.302882,0.401391,1.834903,0.439925,0.595409,0.207416,0.366546,0.157733,1.084752,0.063838,-0.472851,1.065965,0
1.722629,5.518491,-3.190979,-3.588203,-0.172734,1.710938,-5.64753,-0.192059,-3.930678,3.497493,-1.433988,-0.002059,-0.333943,-3.082285,-0.374252,4.032796,-0.819822,1.281083,0.343741,0.103627,-0.484066,0.92857,3.244904,-1.386836,-0.046212,-1.410196,1.879011,-2.234755,-2.701333,-1.52877,-1.802549,3.536575,0.925096,-0.033136,-2.151598,-0.293199,3.581129,-0.827745,-0.394978,-0.689131,0.774678,0.758822,-2.200406,0.821855,0.225319,-0.265481,-0.429816,0.2737,-1.686662,0.926981,0.016287,0.177567,25
2.571477,3.767074,-4.485089,-4.265641,0.446274,1.996561,-5.084219,2.008366,-3.711465,5.040486,-1.921044,0.179276,1.799053,-2.887326,0.579412,4.637797,-2.025976,-0.525012,-0.534666,0.967378,-0.6104,1.126133,1.498411,-1.195123,0.539722,1.088346,0.679562,-3.415956,-1.460772,-3.269797,-1.847848,2.69448,2.641665,-0.782311,-4.761948,-2.988526,4.163854,-1.304733,-0.179626,-0.857091,1.068188,0.159966,-3.063024,-0.500234,-1.955426,0.924749,0.178302,-0.060829,-0.922543,-0.148335,0.014482,-1.894409,25
2.475523,3.852714,-3.321179,-4.280096,0.273794,1.022795,-6.031263,1.834906,-2.377324,3.858898,-1.902508,-0.799192,-0.490177,-2.886653,-0.201788,4.795312,-3.138651,-1.464344,-0.705432,-0.542018,-0.663107,1.068978,1.835421,-0.161751,0.179871,-0.530959,1.350391,-4.180729,-0.074743,-3.72031,-1.440653,4.310458,1.318671,-0.648266,-2.304984,-1.440557,1.678392,0.244864,1.469779,-0.596605,0.4107,0.464183,-0.377468,0.239219,0.415377,-0.681585,0.369633,0.317592,-1.743067,-0.014331,-0.608733,-0.70947,25
1.880947,3.476467,-3.488758,-4.538191,1.072245,1.843186,-6.183221,1.613025,-2.510744,4.294211,-3.488887,0.222635,-1.093049,-2.37738,-0.003854,4.739989,-1.749841,0.594772,-0.552556,0.820263,-0.734314,1.152171,2.113068,0.004469,-0.419411,0.273588,1.13721,-3.402949,-2.332154,-4.004224,-0.979924,4.025604,0.54812,-1.759671,-3.069965,-0.910696,2.631781,0.837317,1.027341,-0.167483,0.874317,1.500357,-0.093956,0.72316,1.507214,-0.441458,0.367465,1.667436,-1.691955,0.322904,0.174429,0.37769,25
1.685617,3.801194,-3.972908,-3.695066,0.24678,1.354089,-7.628332,2.138981,-2.416276,4.324673,-1.611322,0.680669,-0.805577,-2.16861,0.693724,4.957894,-3.802414,-0.325856,-1.639665,-0.332325,0.127691,2.766622,2.42807,-0.835794,-0.160445,0.016185,0.486951,-3.644203,-0.034605,-2.946324,-2.014087,3.70771,0.699494,-0.401633,-2.650124,-0.491275,1.714057,1.513437,0.490773,-1.194422,1.082806,0.167522,-0.932423,1.0977,2.52113,0.768694,-0.511331,1.656223,-1.071722,1.455036,-0.867705,-0.48257,25
4.114635,1.23137,0.733459,-1.656636,-2.297717,-0.060274,-3.406215,-2.143871,-3.898923,1.443617,-2.77907,3.882057,0.498961,3.023793,-3.60341,-1.068238,0.980156,-2.327549,0.175007,1.905471,2.768251,-2.753849,-0.412777,-1.432866,1.83928,0.127559,-0.633201,0.131293,1.846807,-0.201202,1.016005,-1.211985,-1.148148,1.301339,0.801883,1.204161,0.850252,0.157617,-2.051224,-1.33341,-0.318222,0.216793,0.755419,-2.821188,0.492223,-0.866116,2.260388,0.506293,0.316575,-0.048955,-0.497591,0.216978,26
1.768633,2.477481,1.579138,-1.77621,-3.377616,0.27564,-5.49552,-0.204768,-3.984745,2.716994,-2.180636,3.001979,0.296449,3.770986,-3.230336,-0.436012,0.302152,-1.866371,0.310405,1.226638,2.603885,-1.468075,-0.975456,-2.470009,1.762251,0.694564,-0.584733,1.428555,2.518419,-0.528027,1.139328,-1.117943,-0.59204,0.999211,1.177381,1.512216,-0.981888,-0.440663,-1.988952,-0.455335,0.286264,0.642558,1.922722,-1.680529,1.94029,0.083027,0.198997,1.120102,-0.373751,-0.814203,-0.347376,0.214155,26
3.607057,1.814873,0.878892,-2.754283,-3.676227,0.347601,-3.096498,-3.168601,-2.844765,1.394011,-2.183372,3.471464,-0.17531,3.061565,-5.423491,-0.139938,1.077114,-2.313954,-1.02757,1.51652,3.440521,-2.674585,-0.198697,-1.630074,1.771872,1.630743,-0.084491,1.661153,1.77785,0.074969,1.242657,-1.639922,-2.601685,2.153815,1.693066,1.661025,-0.152846,-0.364702,-1.691772,0.485111,-2.648126,0.838403,2.16176,-1.837293,0.905389,0.192797,1.738375,0.077373,-0.326184,0.773222,-1.377547,0.417613,26
3.179572,1.657659,1.364697,-1.700738,-2.84931,-0.490742,-3.557443,-0.727627,-3.090871,3.037507,-3.549394,4.643235,-1.41078,3.109397,-3.317668,-1.190562,0.934893,-2.922371,0.297401,1.491303,5.002771,-2.930085,0.328843,-1.311644,0.889322,0.776116,-1.355877,0.795489,1.174147,-0.666041,0.511199,-1.173475,-2.178926,0.398809,1.545964,0.717283,0.55016,0.897938,-1.684489,-0.403937,-0.315653,0.650123,0.71455,-3.206999,0.677373,-0.987973,1.107837,0.377969,0.454837,-0.248342,-0.93873,-0.662879,26
3.728119,2.697001,0.514406,-2.130433,-2.320783,0.572689,-3.509984,-2.056304,-2.643738,1.063974,-2.238622,3.635236,-1.432676,3.168093,-3.124363,-1.772576,0.726551,-3.056241,0.598391,1.662367,3.872058,-2.788731,1.539407,-1.860037,1.506788,0.26388,0.793345,-1.000584,0.840554,0.010478,0.514077,-0.736588,-2.381173,1.25506,0.331293,1.512607,-0.761486,1.028169,-1.38034,0.682644,0.413921,0.411338,1.600049,-0.979045,0.394371,-0.212045,1.441213,0.788766,-0.697304,-0.880882,-0.964318,-0.800105,26
2.605268,1.66502,0.849703,-3.196002,-1.501739,-0.103372,-1.052702,-1.318897,-2.632983,-0.316573,-2.295119,2.348752,0.681134,-0.375981,-3.715652,0.616283,2.452471,-2.262508,-0.35312,-2.578005,-1.681283,-0.805292,-1.140046,1.750018,-1.01906,1.386194,-0.889843,-1.078958,-0.588971,1.079028,0.876552,-0.605656,-2.219097,-1.658351,0.873979,0.140475,0.741465,-1.176003,-2.695169,1.185669,3.058466,-0.88222,-0.007089,-0.694307,-0.854965,0.947286,1.075875,-0.80483,1.688723,-0.03573,0.769865,2.739051,37
3.050016,0.776598,-0.122148,-2.479505,-1.074387,0.728274,-2.286451,-0.944407,-2.051945,-0.621105,-4.078592,4.016211,1.356228,1.757937,-2.210426,0.251953,1.075637,-4.000326,-1.194235,-3.040649,-0.521005,-0.741631,-0.91092,0.650441,-0.904855,0.698958,-0.450003,-0.192565,0.065517,-1.295787,0.97337,-2.13057,-1.121163,-0.360597,0.146623,0.917971,0.856359,-1.415094,-2.384685,0.761,2.507787,-0.682653,-0.84265,-1.518049,0.250852,-0.098328,0.351089,-0.269886,0.541664,0.099103,-0.751407,-0.771616,37
3.569403,-0.357299,0.068086,-4.11043,-1.642205,0.47496,-1.680731,-2.194055,-2.425502,-1.835965,-3.579019,1.93829,1.177325,1.495069,-3.05778,-0.220152,1.457303,-4.62051,-1.706057,-1.888128,-0.265764,-1.167612,0.099363,1.585375,-1.658938,1.735558,0.3914,-0.065135,-0.148216,-0.608079,1.392715,-0.394816,-1.782348,-0.779383,0.145226,1.096208,0.464631,-1.030146,-2.644109,0.857779,1.203247,-0.441936,-0.576907,-1.715382,1.194437,-0.646642,-0.008613,-1.116455,0.548292,0.920325,-0.424705,-0.752311,37
3.036784,0.304677,-0.540337,-3.86486,0.134107,-0.230905,-1.742718,-3.270181,-4.315055,-0.686028,-1.365211,1.802046,1.157194,2.672049,-4.566724,0.306346,0.359568,-3.351695,-0.168849,-3.122475,-1.841569,-1.683667,1.007331,1.26668,-1.595878,1.966454,0.311467,-0.652761,-0.334554,1.184882,1.575461,0.2107,-1.763176,-1.714635,-0.584841,-0.275632,0.780537,0.155608,-1.235723,1.676282,2.505992,-1.133956,-0.690863,-1.460158,-0.772221,0.0693,1.535487,-1.72803,0.368515,0.77497,-1.2329,-0.123197,37
3.035557,-0.090276,-0.656829,-4.346216,-1.460127,0.407739,-0.896018,-2.556874,-3.695002,-2.220745,-2.541177,2.096519,0.870834,1.806646,-3.243419,-0.304973,0.903242,-3.421916,-0.752826,-3.552056,-0.783638,-1.810305,-0.094057,2.76447,-1.807225,2.856367,0.658315,-0.640809,-0.868348,0.979341,0.937596,-0.142778,-1.612347,-0.130736,0.66591,0.378719,0.436271,-1.217346,-1.73265,1.545406,1.613843,-0.549783,-0.335211,-2.500127,-0.651326,0.313277,0.438446,-1.532685,0.933645,0.943558,0.113619,0.006956,37
-10.870129,-11.303843,5.58161,-3.988274,0.697007,9.092258,0.252313,0.291136,0.975446,-2.056217,-0.087056,2.289897,-0.429141,-2.660706,-0.619879,-0.218606,1.152739,0.868791,-0.072124,-0.007735,-1.452826,0.189401,-2.458082,-1.452203,-2.97666,-1.812704,-1.832229,0.161555,0.263818,0.138265,0.151133,0.344799,-0.555896,0.454022,-1.297344,4.696084,-2.438007,-0.802784,0.557058,-0.089211,1.064932,0.044017,0.393046,2.74331,-0.767169,-0.217467,0.965208,0.818231,-0.90417,-1.34473,0.15419,-2.125769,0
-12.111483,-11.897671,6.613443,-3.888641,0.144197,10.070928,0.880329,1.656,2.055081,-0.785917,-0.643166,1.017833,-2.246359,-3.326979,-3.55167,-1.450653,1.022248,-0.502058,1.728748,-0.312881,-0.417028,0.861988,-1.412199,-1.581684,-1.292405,-2.625377,-0.659971,2.090735,0.434655,0.058198,-0.219111,0.829734,-0.837009,0.569597,-0.033381,2.491045,-3.019166,0.148994,2.735378,0.533639,-0.061852,0.463513,-0.79355,-0.904314,-0.191313,0.303864,-0.970298,0.101269,-2.019674,-2.819195,-1.425808,-0.331405,0
-12.687278,-12.342914,5.009329,-4.018896,0.272488,9.404782,0.774235,1.055552,2.202586,-1.272286,-0.940966,-0.057061,-0.462111,-2.547045,-3.871284,-3.699219,0.197834,0.486497,2.069807,1.152547,-0.89607,2.25845,-2.050308,-2.872667,-0.790796,-1.03804,-2.20025,-0.360375,-0.677167,0.182554,-0.096529,0.697049,0.440473,1.36654,-0.338336,3.304368,-2.67193,-0.290148,3.209693,0.642174,0.518002,-1.122207,-1.884522,0.043061,-1.907966,2.214706,1.687779,0.05664,-0.442579,-1.723651,-1.633062,0.524121,0
-12.481148,-11.939606,7.18846,-3.904812,0.282517,10.419424,0.427997,1.116116,1.748611,-0.748785,0.405264,2.817284,-0.62189,-3.639869,-2.402265,-2.768636,0.774733,0.524718,2.804942,0.637896,-0.158041,3.193625,-2.615022,-2.27202,-1.07496,-1.338591,0.331377,0.545507,-1.124475,-0.719644,1.000549,-0.514674,0.467572,-0.842833,-0.330551,1.856798,-0.386964,0.589528,1.2096,1.381635,-2.14435,-2.541271,-0.302516,-0.525369,-0.082226,1.205799,0.464657,-1.275941,-0.124838,-2.728995,-2.862471,-0.302002,0
-11.990685,-14.230513,8.090402,-2.079134,-0.498185,8.586424,3.436221,1.384421,2.026914,2.792677,1.128634,2.400124,-1.440551,-3.640282,-6.133876,-4.655469,-2.021698,0.672846,1.234695,0.864748,1.959332,1.523438,-1.608778,-2.69654,-1.785758,-2.097602,-1.113858,-0.316265,-1.219424,-2.464892,0.311103,1.464405,2.37705,1.487569,2.753893,1.444476,-0.30446,-1.97213,0.595479,0.07735,0.518272,0.340161,-3.484892,1.711007,-0.254026,1.290683,-0.865318,0.119589,0.470385,-0.238258,-3.421897,2.578023,0
-5.95574,-1.253878,6.966102,-1.459463,1.062662,0.973511,4.244013,4.102071,-2.553894,3.520201,2.809349,1.513652,1.348765,0.589619,3.796239,4.114373,0.220404,-0.566718,-3.083599,0.692573,2.557385,1.580367,-3.728061,4.532484,-1.398828,-0.64417,-2.070902,0.761807,-1.150457,0.889969,1.221011,2.259604,-1.846603,2.603319,-0.23942,-0.373812,2.399094,-2.635947,0.000146,-2.049273,-2.750862,1.440189,-0.527403,0.862571,0.516504,0.52656,0.125024,0.702496,-1.877722,0.337188,-1.607389,0.144222,58
-5.014981,-2.015461,6.257479,0.185885,1.814398,2.702278,4.055264,2.088307,-2.76876,4.405414,3.479501,3.574439,0.441419,1.8583,4.296998,4.474301,0.505913,-1.080026,-4.133546,0.659758,3.065403,1.055281,-3.33621,4.479876,-2.018016,-2.025943,-4.238764,0.406259,-1.901866,0.287909,1.289221,2.987815,-2.431735,0.093957,0.585188,-0.88755,1.430717,-1.834138,0.673172,-0.351909,-1.125523,0.99536,1.437373,1.509162,-0.464194,0.272417,0.482334,-0.584335,-1.636549,-0.073757,-0.016303,0.80675,58
-3.908016,-0.068424,6.289088,0.320971,2.93969,2.446519,5.333054,3.59808,-2.512407,4.555422,3.223117,3.339649,-1.672245,1.691242,3.351586,5.388851,1.634137,-0.617801,-4.58771,0.469863,3.409433,1.490718,-3.337984,3.778322,-2.765001,-2.300633,-2.403365,1.14318,-1.536782,0.470408,2.469149,1.006092,-2.146896,1.231751,-0.783391,-0.223654,1.053885,-2.123068,-0.178286,-1.10157,-0.239977,1.480428,2.690114,0.321057,-1.223103,-0.252954,-0.595019,-1.371219,-1.09537,-0.036211,0.362545,-1.879375,58
