@RELATION GSCM_all
@ATTRIBUTE a0 NUMERIC
@ATTRIBUTE a1 NUMERIC
@ATTRIBUTE a2 NUMERIC
@ATTRIBUTE a3 NUMERIC
@ATTRIBUTE a4 NUMERIC
@ATTRIBUTE a5 NUMERIC
@ATTRIBUTE a6 NUMERIC
@ATTRIBUTE a7 NUMERIC
@ATTRIBUTE a8 NUMERIC
@ATTRIBUTE a9 NUMERIC
@ATTRIBUTE a10 NUMERIC
@ATTRIBUTE a11 NUMERIC
@ATTRIBUTE a12 NUMERIC
@ATTRIBUTE a13 NUMERIC
@ATTRIBUTE a14 NUMERIC
@ATTRIBUTE a15 NUMERIC
@ATTRIBUTE a16 NUMERIC
@ATTRIBUTE a17 NUMERIC
@ATTRIBUTE a18 NUMERIC
@ATTRIBUTE a19 NUMERIC
@ATTRIBUTE a20 NUMERIC
@ATTRIBUTE a21 NUMERIC
@ATTRIBUTE a22 NUMERIC
@ATTRIBUTE a23 NUMERIC
@ATTRIBUTE a24 NUMERIC
@ATTRIBUTE a25 NUMERIC
@ATTRIBUTE a26 NUMERIC
@ATTRIBUTE a27 NUMERIC
@ATTRIBUTE a28 NUMERIC
@ATTRIBUTE a29 NUMERIC
@ATTRIBUTE a30 NUMERIC
@ATTRIBUTE a31 NUMERIC
@ATTRIBUTE a32 NUMERIC
@ATTRIBUTE a33 NUMERIC
@ATTRIBUTE a34 NUMERIC
@ATTRIBUTE a35 NUMERIC
@ATTRIBUTE a36 NUMERIC
@ATTRIBUTE a37 NUMERIC
@ATTRIBUTE a38 NUMERIC
@ATTRIBUTE a39 NUMERIC
@ATTRIBUTE a40 NUMERIC
@ATTRIBUTE a41 NUMERIC
@ATTRIBUTE a42 NUMERIC
@ATTRIBUTE a43 NUMERIC
@ATTRIBUTE a44 NUMERIC
@ATTRIBUTE a45 NUMERIC
@ATTRIBUTE a46 NUMERIC
@ATTRIBUTE a47 NUMERIC
@ATTRIBUTE a48 NUMERIC
@ATTRIBUTE a49 NUMERIC
@ATTRIBUTE a50 NUMERIC
@ATTRIBUTE a51 NUMERIC
@ATTRIBUTE a52 NUMERIC
@ATTRIBUTE a53 NUMERIC
@ATTRIBUTE a54 NUMERIC
@ATTRIBUTE a55 NUMERIC
@ATTRIBUTE a56 NUMERIC
@ATTRIBUTE a57 NUMERIC
@ATTRIBUTE a58 NUMERIC
@ATTRIBUTE a59 NUMERIC
@ATTRIBUTE class {0,1,3,5,7,8,9,10,11,12,13,14,16,17,18,19,25,26,37,58,59,60,61,62,63,64,65,66,81,84,85,87,88,89,90,91,92,93,94,95,102,107,108,109,110,111,112,113,114,117,118,119,121,123,124,125,126,127,128,129,130,131,132,133,134,135,139,140,150,151,152,153,154,155,157,158,159,160,161,162,163,164,165,166,168,169,170,171,172,173,174,175,177,178,179,180,181,184,185,186,187,188,190,192,193,194,195,197,198,199,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,230,231,232,233,234,235,237,239,240,241,242,243,246,247,248,250,254,256,259,272,273,274,275,276,277,278,279,280,281,282,283,285,286,287,288,289,291,292,293,294,295,296,297,298,299,300,301,315,320,321,324,325,328,329,330,332,333,334,336,337,338,339,340,341,342,343,344,345,346,347,348,335,349,350,351,352,353,354,355,356,357,364,379,380,382,383,384,385,386,387,388,389,390,391,392,393,394,403,405,408,409,414,415,420,439,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,458,480,481,482,483,484,486,487,488,489,490,491,492,493,494,495,496,497,498,513,514,527,542,544,545,546,547,548,549,550,551,552,553,555,559,560,561,562,563,567,577,582,583,584,585,586,587,588,598,599,634,635,658,670,671}
@DATA
161921.0,15191.0,853183.0,155588.0,21464.0,845348.0,160066.0,17149.0,850329.0,152456.0,24757.0,842215.0,147422.0,29491.0,838221.0,155588.0,21464.0,845348.0,143195.0,33911.0,832006.0,152456.0,24757.0,842215.0,133767.0,42909.0,824142.0,134941.0,41803.0,822789.0,126690.0,50278.0,814080.0,128829.0,48268.0,816674.0,120877.0,55539.0,810852.0,115277.0,61092.0,801285.0,110575.0,66231.0,796568.0,106486.0,70465.0,792487.0,108562.0,67584.0,798146.0,97544.0,78404.0,781761.0,95242.0,81377.0,779864.0,85586.0,91194.0,769792.0,0
198174.0,32050.0,2240331.0,175533.0,54672.0,2216137.0,202770.0,27521.0,2244872.0,206346.0,23942.0,2246950.0,167860.0,62261.0,2208536.0,175533.0,54672.0,2216137.0,176551.0,53708.0,2217116.0,206346.0,23942.0,2246950.0,139341.0,90664.0,2178550.0,125857.0,104213.0,2163446.0,151596.0,78626.0,2190632.0,184598.0,45654.0,2222187.0,112765.0,117128.0,2150503.0,82739.0,147178.0,2117337.0,128037.0,102144.0,2165550.0,163787.0,66423.0,2198382.0,89457.0,140335.0,2125713.0,57407.0,172357.0,2089018.0,107059.0,123084.0,2143048.0,144451.0,85713.0,2176053.0,14
603368.0,27844.0,2668217.0,584047.0,47117.0,2647210.0,605037.0,26243.0,2669990.0,609524.0,21754.0,2672687.0,576358.0,54697.0,2639463.0,584047.0,47117.0,2647210.0,579450.0,51750.0,2642752.0,609524.0,21754.0,2672687.0,550253.0,80609.0,2611656.0,539474.0,91453.0,2599245.0,554559.0,76535.0,2616245.0,589873.0,41317.0,2649644.0,525189.0,105454.0,2584918.0,497795.0,132833.0,2554253.0,530459.0,100498.0,2590565.0,570843.0,60227.0,2627301.0,501233.0,129166.0,2559314.0,459123.0,171149.0,2512334.0,507064.0,123738.0,2565613.0,552190.0,78727.0,2605401.0,13
166531.0,14863.0,974624.0,159831.0,21504.0,966437.0,164517.0,16944.0,971749.0,157345.0,24114.0,963951.0,152241.0,28993.0,959746.0,159831.0,21504.0,966437.0,147823.0,33541.0,953618.0,157345.0,24114.0,963951.0,138632.0,42416.0,945576.0,139059.0,42019.0,943643.0,131452.0,49791.0,935842.0,133991.0,47364.0,938575.0,125584.0,55260.0,931984.0,119215.0,61556.0,921838.0,115439.0,65662.0,918457.0,111651.0,69575.0,914274.0,113028.0,67601.0,918895.0,101096.0,79331.0,901808.0,100118.0,80846.0,901781.0,90446.0,90631.0,891160.0,0
178761.0,15426.0,1071807.0,171858.0,22299.0,1063345.0,176218.0,18113.0,1068327.0,168804.0,25521.0,1060291.0,163986.0,29982.0,1056460.0,171858.0,22299.0,1063345.0,158383.0,35900.0,1048959.0,168804.0,25521.0,1060291.0,149936.0,43759.0,1041895.0,150202.0,43688.0,1039587.0,140846.0,53374.0,1029908.0,144185.0,50080.0,1033570.0,136437.0,56955.0,1027913.0,129447.0,64107.0,1016808.0,123689.0,70458.0,1011251.0,120625.0,73562.0,1007986.0,123488.0,69574.0,1014510.0,110362.0,82818.0,995745.0,107152.0,86903.0,993235.0,98202.0,95895.0,983587.0,0
142697.0,12506.0,776622.0,135935.0,19237.0,768407.0,140196.0,15107.0,773170.0,134610.0,20691.0,767082.0,130774.0,24275.0,764221.0,135935.0,19237.0,768407.0,125308.0,29933.0,756864.0,134610.0,20691.0,767082.0,119506.0,35361.0,752503.0,117374.0,37582.0,747953.0,110709.0,44450.0,740870.0,114720.0,40515.0,745299.0,108755.0,45913.0,741321.0,99748.0,54944.0,728487.0,96450.0,58599.0,725267.0,95754.0,59395.0,724493.0,98467.0,55971.0,730634.0,83712.0,70671.0,710683.0,82805.0,72120.0,710312.0,77772.0,77261.0,704743.0,0
72637.0,16918.0,859976.0,70991.0,18541.0,857301.0,79505.0,10239.0,866513.0,68251.0,21486.0,854561.0,57119.0,32214.0,843770.0,70991.0,18541.0,857301.0,70469.0,19212.0,856490.0,68251.0,21486.0,854561.0,43348.0,45759.0,829316.0,54357.0,34890.0,838995.0,62124.0,27474.0,847181.0,48926.0,40740.0,833563.0,32079.0,56823.0,817346.0,40185.0,48754.0,823180.0,54467.0,35035.0,838585.0,32697.0,56877.0,815688.0,24995.0,63741.0,809529.0,29918.0,58724.0,811276.0,47978.0,41416.0,831174.0,22809.0,66657.0,804161.0,1
159896.0,25541.0,1983761.0,147981.0,37420.0,1970460.0,165462.0,20144.0,1989271.0,158126.0,27480.0,1980605.0,135229.0,49974.0,1957794.0,147981.0,37420.0,1970460.0,146165.0,39384.0,1968617.0,158126.0,27480.0,1980605.0,111421.0,73534.0,1932701.0,112281.0,72829.0,1932106.0,127751.0,57727.0,1948865.0,132316.0,53231.0,1952141.0,88683.0,96008.0,1908694.0,79588.0,105203.0,1896795.0,110374.0,75018.0,1930168.0,107992.0,77481.0,1925199.0,67933.0,116566.0,1886602.0,55030.0,129411.0,1869655.0,94554.0,90736.0,1913046.0,85977.0,99407.0,1900602.0,16
143846.0,12881.0,905963.0,137532.0,19161.0,898173.0,141434.0,15434.0,902607.0,135406.0,21459.0,896047.0,131437.0,25088.0,893051.0,137532.0,19161.0,898173.0,126243.0,30550.0,885988.0,135406.0,21459.0,896047.0,119615.0,36675.0,880768.0,118980.0,37436.0,877693.0,111323.0,45375.0,869662.0,114653.0,42131.0,873366.0,108345.0,47688.0,869064.0,101280.0,54806.0,858131.0,96757.0,59825.0,853716.0,94845.0,61829.0,851696.0,97548.0,58219.0,857848.0,85246.0,70467.0,840290.0,82899.0,73549.0,838497.0,76004.0,80534.0,831048.0,0
161871.0,14590.0,992545.0,154485.0,21944.0,983623.0,159227.0,17326.0,988989.0,152600.0,23949.0,981738.0,147849.0,28471.0,977916.0,154485.0,21944.0,983623.0,142191.0,34312.0,970438.0,152600.0,23949.0,981738.0,134567.0,41584.0,964056.0,133297.0,42941.0,960316.0,125496.0,50939.0,952246.0,129510.0,46984.0,956529.0,121921.0,54040.0,950855.0,113184.0,62817.0,938133.0,109246.0,67109.0,934511.0,107514.0,68906.0,932463.0,109848.0,65909.0,938241.0,95045.0,80686.0,917961.0,93859.0,82406.0,917652.0,86693.0,89639.0,909609.0,0
173001.0,26311.0,1215627.0,159179.0,40102.0,1200339.0,180742.0,18668.0,1222729.0,177095.0,22313.0,1218255.0,147440.0,51716.0,1189272.0,159179.0,40102.0,1200339.0,162563.0,36794.0,1203108.0,177095.0,22313.0,1218255.0,123067.0,75903.0,1164140.0,121281.0,77791.0,1160208.0,144949.0,54337.0,1184071.0,155795.0,43551.0,1194722.0,100103.0,98684.0,1140418.0,87355.0,111460.0,1124105.0,128324.0,70873.0,1166043.0,135335.0,63926.0,1172085.0,79511.0,119093.0,1119072.0,60025.0,138518.0,1094621.0,113127.0,85973.0,1149453.0,116699.0,82455.0,1151295.0,17
147552.0,13336.0,775742.0,141131.0,19697.0,767854.0,145392.0,15636.0,772532.0,139112.0,21915.0,765835.0,134706.0,25945.0,762529.0,141131.0,19697.0,767854.0,129998.0,30948.0,755700.0,139112.0,21915.0,765835.0,122511.0,37889.0,749989.0,122006.0,38504.0,746926.0,114914.0,45931.0,739226.0,117978.0,42954.0,742897.0,110874.0,49260.0,738026.0,103790.0,56372.0,726976.0,100176.0,60555.0,723131.0,97810.0,63003.0,720994.0,99703.0,60158.0,726540.0,87395.0,72393.0,708899.0,86215.0,74406.0,707827.0,78658.0,82020.0,700160.0,0
178629.0,28184.0,2385122.0,165086.0,41695.0,2370057.0,184720.0,22247.0,2391187.0,176621.0,30345.0,2381592.0,151421.0,55179.0,2356444.0,165086.0,41695.0,2370057.0,163418.0,43484.0,2368398.0,176621.0,30345.0,2381592.0,125112.0,81245.0,2328695.0,125391.0,81112.0,2327408.0,143077.0,63755.0,2346577.0,148052.0,58848.0,2350069.0,99951.0,106154.0,2302104.0,88676.0,117514.0,2287778.0,123873.0,82884.0,2325898.0,121051.0,85778.0,2320153.0,76688.0,129177.0,2277399.0,60888.0,144975.0,2257092.0,106637.0,100042.0,2307191.0,96573.0,110179.0,2292777.0,16
155700.0,13604.0,886779.0,148958.0,20306.0,878532.0,153117.0,16302.0,883217.0,146710.0,22699.0,876284.0,142654.0,26446.0,873257.0,148958.0,20306.0,878532.0,137085.0,32252.0,865723.0,146710.0,22699.0,876284.0,130186.0,38690.0,860335.0,129310.0,39669.0,856948.0,121328.0,47889.0,848558.0,124746.0,44569.0,852385.0,118267.0,50374.0,847974.0,110513.0,58126.0,836290.0,105900.0,63180.0,831751.0,103768.0,65413.0,829550.0,106846.0,61554.0,836118.0,93475.0,74798.0,817432.0,91141.0,77789.0,815632.0,83933.0,85096.0,807901.0,0
167753.0,15398.0,950330.0,160606.0,22513.0,941692.0,165112.0,18169.0,946775.0,157651.0,25619.0,938737.0,153088.0,29870.0,935125.0,160606.0,22513.0,941692.0,147252.0,35949.0,927472.0,157651.0,25619.0,938737.0,139197.0,43548.0,920720.0,138895.0,43951.0,918001.0,129757.0,53317.0,908581.0,133199.0,49973.0,912305.0,125997.0,56507.0,907037.0,118172.0,64334.0,895373.0,112703.0,70198.0,890179.0,109938.0,73083.0,887139.0,113384.0,68855.0,893969.0,99513.0,82579.0,874890.0,96421.0,86285.0,872571.0,87997.0,94824.0,863373.0,0
179363.0,28385.0,2403233.0,165693.0,42036.0,2388118.0,186037.0,21925.0,2410024.0,178944.0,29011.0,2401369.0,151992.0,55475.0,2374353.0,165693.0,42036.0,2388118.0,164953.0,42969.0,2387515.0,178944.0,29011.0,2401369.0,125700.0,81449.0,2346596.0,125777.0,81631.0,2345271.0,144739.0,63130.0,2365889.0,151744.0,56158.0,2371238.0,100760.0,106048.0,2320221.0,89229.0,117808.0,2305851.0,125512.0,82295.0,2345259.0,126067.0,81762.0,2342689.0,77808.0,128705.0,2295792.0,62066.0,144568.0,2275857.0,107884.0,99852.0,2326237.0,102611.0,105129.0,2316402.0,16
145399.0,13303.0,814879.0,139173.0,19501.0,807150.0,143310.0,15487.0,811804.0,137161.0,21634.0,805138.0,132719.0,25830.0,801715.0,139173.0,19501.0,807150.0,128092.0,30663.0,795110.0,137161.0,21634.0,805138.0,120685.0,37694.0,789214.0,120374.0,38105.0,786394.0,113144.0,45551.0,778711.0,116343.0,42404.0,782363.0,109282.0,48893.0,777378.0,102510.0,55740.0,766616.0,98583.0,60038.0,762719.0,96528.0,62153.0,760635.0,98419.0,59532.0,766102.0,86487.0,71490.0,748731.0,84740.0,73791.0,747466.0,77737.0,80864.0,739987.0,0
77431.0,16358.0,835778.0,69941.0,23815.0,826952.0,83287.0,10537.0,840916.0,80161.0,13660.0,837172.0,61989.0,31720.0,819732.0,69941.0,23815.0,826952.0,73333.0,20433.0,829651.0,80161.0,13660.0,837172.0,47652.0,45970.0,804800.0,48282.0,45336.0,803381.0,63873.0,29818.0,818901.0,67627.0,26130.0,822726.0,34888.0,58646.0,791444.0,30197.0,63259.0,783416.0,55150.0,38457.0,808898.0,56010.0,37664.0,809229.0,25625.0,67825.0,781589.0,21430.0,71854.0,772784.0,47718.0,45804.0,800188.0,46144.0,47436.0,797498.0,18
125654.0,10981.0,683048.0,119703.0,16902.0,675588.0,122777.0,13968.0,679052.0,117629.0,19111.0,673515.0,115195.0,21292.0,672209.0,119703.0,16902.0,675588.0,109034.0,27654.0,663831.0,117629.0,19111.0,673515.0,105315.0,31011.0,661963.0,103368.0,33035.0,657395.0,95568.0,41040.0,648915.0,99238.0,37437.0,653269.0,95882.0,40280.0,652169.0,87805.0,48360.0,640018.0,82478.0,54038.0,634389.0,81687.0,54899.0,633907.0,86798.0,49196.0,642729.0,73950.0,61964.0,624368.0,70101.0,66311.0,620591.0,65017.0,71466.0,615447.0,0
115370.0,25333.0,1344410.0,103763.0,36923.0,1331503.0,124395.0,16449.0,1353118.0,119603.0,21236.0,1347343.0,91402.0,49124.0,1319479.0,103763.0,36923.0,1331503.0,109005.0,31796.0,1336455.0,119603.0,21236.0,1347343.0,69020.0,71324.0,1296141.0,69878.0,70588.0,1295385.0,94376.0,46367.0,1320568.0,100413.0,40376.0,1325920.0,49137.0,91046.0,1275282.0,41707.0,98519.0,1265005.0,80809.0,59863.0,1305757.0,82783.0,57939.0,1306081.0,34761.0,105283.0,1259908.0,28294.0,111700.0,1249379.0,69274.0,71319.0,1292987.0,67743.0,72898.0,1288828.0,18
190804.0,18174.0,1132288.0,183301.0,25654.0,1123105.0,188441.0,20646.0,1128904.0,179663.0,29420.0,1119467.0,173420.0,35400.0,1114276.0,183301.0,25654.0,1123105.0,168174.0,40873.0,1106982.0,179663.0,29420.0,1119467.0,156921.0,51717.0,1097177.0,158668.0,50090.0,1096191.0,148307.0,60687.0,1085477.0,151411.0,57622.0,1088935.0,141206.0,67236.0,1080879.0,135147.0,73381.0,1070432.0,128994.0,79939.0,1064545.0,124464.0,84502.0,1059755.0,126131.0,82105.0,1065234.0,114701.0,93577.0,1047784.0,110807.0,98054.0,1044769.0,98848.0,110040.0,1031944.0,0
188354.0,25835.0,1751472.0,169431.0,44722.0,1731073.0,190541.0,23732.0,1753374.0,191314.0,22959.0,1752956.0,163313.0,50722.0,1725277.0,169431.0,44722.0,1731073.0,167250.0,46957.0,1728640.0,191314.0,22959.0,1752956.0,139301.0,74563.0,1700129.0,126903.0,87030.0,1685951.0,144591.0,69534.0,1704558.0,169623.0,44582.0,1728669.0,116881.0,96807.0,1676579.0,89015.0,124665.0,1645509.0,122721.0,91298.0,1681290.0,148647.0,65475.0,1705135.0,98674.0,114838.0,1657245.0,65127.0,148271.0,1619100.0,101864.0,112025.0,1659062.0,128517.0,85499.0,1682478.0,19
180292.0,15685.0,1074008.0,172295.0,23642.0,1064481.0,177035.0,19130.0,1069808.0,169731.0,26432.0,1061917.0,165157.0,30522.0,1058358.0,172295.0,23642.0,1064481.0,158213.0,37859.0,1049512.0,169731.0,26432.0,1061917.0,150747.0,44579.0,1043489.0,149394.0,46154.0,1039592.0,139727.0,56207.0,1029605.0,144246.0,51819.0,1034446.0,136981.0,57962.0,1029294.0,127518.0,67544.0,1015836.0,121719.0,74022.0,1010239.0,119879.0,76042.0,1008204.0,123747.0,70795.0,1015649.0,107783.0,86709.0,994315.0,104433.0,91086.0,991631.0,96664.0,99058.0,983209.0,0
169083.0,21219.0,1220900.0,152009.0,38217.0,1202361.0,169579.0,20755.0,1220740.0,172454.0,17869.0,1222806.0,148542.0,41629.0,1199579.0,152009.0,38217.0,1202361.0,149164.0,41036.0,1198920.0,172454.0,17869.0,1222806.0,128908.0,61103.0,1179197.0,116054.0,73907.0,1164224.0,129367.0,60656.0,1177762.0,155470.0,34701.0,1203640.0,110346.0,79493.0,1159903.0,83659.0,105965.0,1129725.0,110372.0,79452.0,1157429.0,138933.0,51040.0,1184999.0,93443.0,96225.0,1142263.0,61327.0,127926.0,1105330.0,92409.0,97208.0,1138137.0,123004.0,66745.0,1167007.0,19
152115.0,14515.0,980707.0,145630.0,20974.0,972729.0,149965.0,16837.0,977627.0,143127.0,23674.0,970226.0,138219.0,28173.0,966292.0,145630.0,20974.0,972729.0,133406.0,33332.0,959639.0,143127.0,23674.0,970226.0,125075.0,41054.0,952655.0,125312.0,40990.0,950466.0,117189.0,49463.0,942055.0,120544.0,46187.0,945698.0,112601.0,53247.0,939705.0,105959.0,59994.0,929258.0,101401.0,65146.0,924957.0,99105.0,67533.0,922404.0,100823.0,64720.0,927475.0,88929.0,76641.0,910446.0,86397.0,80032.0,908697.0,79009.0,87518.0,900529.0,0
195868.0,24979.0,1511281.0,176508.0,44302.0,1490390.0,196813.0,24173.0,1511635.0,198511.0,22472.0,1512393.0,171682.0,48976.0,1486175.0,176508.0,44302.0,1490390.0,173230.0,47693.0,1486551.0,198511.0,22472.0,1512393.0,148527.0,71943.0,1462103.0,134774.0,85784.0,1446238.0,150425.0,70413.0,1462269.0,177334.0,43575.0,1488798.0,126849.0,93437.0,1439505.0,97663.0,122624.0,1406736.0,128510.0,92215.0,1438906.0,156945.0,63864.0,1466020.0,108021.0,112097.0,1419742.0,72319.0,147675.0,1379027.0,107923.0,112673.0,1416887.0,137542.0,83138.0,1444256.0,19
183984.0,17033.0,1200141.0,176623.0,24342.0,1191252.0,181614.0,19529.0,1196959.0,173219.0,27923.0,1187848.0,167650.0,33151.0,1183133.0,176623.0,24342.0,1191252.0,162375.0,38675.0,1176250.0,173219.0,27923.0,1187848.0,152114.0,48422.0,1166973.0,153148.0,47510.0,1165634.0,143530.0,57400.0,1155974.0,146425.0,54618.0,1158913.0,137314.0,62943.0,1151563.0,130732.0,69546.0,1141163.0,125148.0,75644.0,1136186.0,120893.0,80023.0,1131331.0,123160.0,76805.0,1136814.0,110653.0,89214.0,1119069.0,107800.0,92860.0,1117428.0,96775.0,103996.0,1105204.0,0
168649.0,15200.0,1097328.0,161716.0,22118.0,1088714.0,165308.0,18660.0,1092932.0,157835.0,26130.0,1084833.0,154137.0,29560.0,1082209.0,161716.0,22118.0,1088714.0,146937.0,36991.0,1072912.0,157835.0,26130.0,1084833.0,140331.0,43196.0,1067815.0,140373.0,43269.0,1065118.0,128909.0,54952.0,1053267.0,132730.0,51190.0,1057475.0,127158.0,56186.0,1054067.0,119827.0,63582.0,1042368.0,111286.0,72468.0,1034072.0,108754.0,75093.0,1031299.0,114590.0,68563.0,1040932.0,101349.0,81776.0,1021744.0,94635.0,88996.0,1015867.0,86158.0,97576.0,1006561.0,0
122512.0,21012.0,1191714.0,115752.0,27750.0,1183372.0,125592.0,18049.0,1193912.0,116027.0,27611.0,1183648.0,102679.0,40678.0,1171209.0,115752.0,27750.0,1183372.0,108542.0,35063.0,1175295.0,116027.0,27611.0,1183648.0,83941.0,59243.0,1151805.0,90130.0,53172.0,1155511.0,92179.0,51378.0,1157380.0,90236.0,53362.0,1155621.0,66635.0,76386.0,1133824.0,67639.0,75447.0,1130802.0,76916.0,66588.0,1140571.0,66422.0,77124.0,1129594.0,52001.0,90888.0,1118484.0,52262.0,90614.0,1113205.0,64189.0,79257.0,1126305.0,47532.0,95956.0,1108490.0,0
83507.0,16897.0,973038.0,72514.0,27850.0,960564.0,84749.0,15746.0,973381.0,82575.0,17918.0,970625.0,67406.0,32861.0,956360.0,72514.0,27850.0,960564.0,69594.0,30840.0,956767.0,82575.0,17918.0,970625.0,52514.0,47629.0,940878.0,46867.0,53299.0,932884.0,55202.0,45149.0,940941.0,65786.0,34644.0,951803.0,40439.0,59602.0,928192.0,28488.0,71471.0,912486.0,42876.0,57383.0,927190.0,50875.0,49470.0,934873.0,33530.0,66428.0,920653.0,22844.0,76921.0,904813.0,35273.0,64896.0,918161.0,40403.0,59847.0,922372.0,25
66370.0,13434.0,805424.0,57218.0,22549.0,794850.0,67001.0,12848.0,805166.0,65818.0,14031.0,803450.0,53698.0,26026.0,792218.0,57218.0,22549.0,794850.0,54634.0,25151.0,791403.0,65818.0,14031.0,803450.0,42105.0,37544.0,780087.0,36726.0,42897.0,772431.0,42951.0,36760.0,778334.0,52799.0,26984.0,788504.0,32901.0,46672.0,770346.0,23032.0,56442.0,756818.0,33081.0,46549.0,767085.0,41130.0,38576.0,774916.0,27700.0,51785.0,764621.0,19021.0,60296.0,750898.0,27168.0,52377.0,759797.0,32909.0,46713.0,764786.0,25
77091.0,16049.0,982208.0,65921.0,27199.0,969516.0,77576.0,15624.0,981795.0,76215.0,16984.0,979810.0,62078.0,30979.0,966574.0,65921.0,27199.0,969516.0,62644.0,30515.0,965363.0,76215.0,16984.0,979810.0,48297.0,44675.0,952175.0,41565.0,51431.0,943042.0,48762.0,44347.0,949991.0,60562.0,32594.0,962039.0,37559.0,55339.0,940808.0,25703.0,67158.0,925077.0,37643.0,55408.0,937390.0,46780.0,46323.0,946154.0,31499.0,61334.0,934110.0,20866.0,71863.0,918136.0,31097.0,61885.0,929374.0,36982.0,56060.0,934252.0,25
102414.0,20486.0,1204447.0,88583.0,34278.0,1189154.0,103065.0,19862.0,1204466.0,100793.0,22133.0,1201364.0,83289.0,39560.0,1184476.0,88583.0,34278.0,1189154.0,84054.0,38786.0,1184040.0,100793.0,22133.0,1201364.0,65667.0,57129.0,1166014.0,57655.0,65068.0,1155968.0,66191.0,56529.0,1164795.0,80279.0,42559.0,1178592.0,51670.0,71071.0,1151181.0,36303.0,86247.0,1132399.0,51304.0,71267.0,1148555.0,61939.0,60774.0,1158035.0,43546.0,79140.0,1142221.0,29634.0,92712.0,1123548.0,42277.0,80127.0,1138193.0,48890.0,73667.0,1142804.0,25
68090.0,14304.0,805687.0,58165.0,24209.0,794309.0,68440.0,13996.0,805132.0,67185.0,15251.0,803329.0,54707.0,27597.0,791784.0,58165.0,24209.0,794309.0,55072.0,27319.0,790337.0,67185.0,15251.0,803329.0,42596.0,39608.0,779163.0,36478.0,45761.0,770678.0,42541.0,39790.0,776396.0,53147.0,29243.0,787347.0,33363.0,48744.0,769418.0,22622.0,59457.0,754907.0,32605.0,49663.0,765055.0,40857.0,41472.0,773142.0,28223.0,53803.0,763749.0,18857.0,63062.0,749232.0,26936.0,55258.0,757992.0,32334.0,49930.0,762709.0,25
170493.0,26430.0,1428543.0,154139.0,42731.0,1410728.0,173471.0,23516.0,1431031.0,171151.0,25836.0,1427740.0,145181.0,51600.0,1402292.0,154139.0,42731.0,1410728.0,150667.0,46226.0,1406808.0,171151.0,25836.0,1427740.0,121123.0,75501.0,1377315.0,113806.0,82828.0,1368040.0,128584.0,68179.0,1383344.0,147324.0,49561.0,1401558.0,98574.0,97892.0,1353853.0,77646.0,118701.0,1329585.0,107478.0,89124.0,1360894.0,124824.0,71918.0,1376763.0,80176.0,116118.0,1334556.0,56426.0,139602.0,1306115.0,88681.0,107759.0,1340756.0,105289.0,91274.0,1354978.0,26
122884.0,19077.0,1067928.0,111039.0,30889.0,1054573.0,124653.0,17381.0,1068873.0,122604.0,19428.0,1066137.0,104668.0,37163.0,1049053.0,111039.0,30889.0,1054573.0,107785.0,34179.0,1050535.0,122604.0,19428.0,1066137.0,87407.0,54292.0,1031135.0,81946.0,59782.0,1023354.0,91528.0,50355.0,1032823.0,104557.0,37402.0,1045958.0,71331.0,70241.0,1014397.0,56149.0,85366.0,995450.0,76139.0,65655.0,1015991.0,87724.0,54152.0,1027009.0,58050.0,83396.0,1000454.0,41138.0,100161.0,978341.0,62788.0,78910.0,1001224.0,73550.0,68235.0,1010727.0,26
103346.0,16598.0,989888.0,93629.0,26282.0,978757.0,105896.0,14133.0,991679.0,103997.0,16028.0,989125.0,87345.0,32459.0,973256.0,93629.0,26282.0,978757.0,92157.0,27802.0,976567.0,103997.0,16028.0,989125.0,72132.0,47513.0,957433.0,68781.0,50920.0,951908.0,78897.0,40971.0,961966.0,89038.0,30910.0,972165.0,57964.0,61525.0,942653.0,46458.0,72993.0,927639.0,66202.0,53560.0,947948.0,74964.0,44884.0,956145.0,46464.0,72892.0,930519.0,33512.0,85677.0,912765.0,54782.0,64876.0,935205.0,63153.0,56579.0,942405.0,26
141807.0,22094.0,1122376.0,128543.0,35319.0,1107661.0,144559.0,19419.0,1124434.0,141971.0,22004.0,1121089.0,120609.0,43150.0,1100451.0,128543.0,35319.0,1107661.0,125920.0,37980.0,1104389.0,141971.0,22004.0,1121089.0,100438.0,63153.0,1079582.0,95240.0,68402.0,1072228.0,107932.0,55850.0,1085038.0,121587.0,42302.0,1098575.0,81604.0,81814.0,1060056.0,65342.0,98014.0,1040274.0,90697.0,72937.0,1066472.0,102324.0,61436.0,1077256.0,66157.0,97086.0,1043919.0,47425.0,115610.0,1020341.0,75446.0,88015.0,1049916.0,85744.0,77856.0,1058660.0,26
